Symbol kontrolny;Gmina;TERYT gminy;Nazwa komisji;Numer obwodu;Sejm - Liczba wyborców uprawnionych do głosowania;Sejm - Komisja otrzymała kart do głosowania;Sejm - Nie wykorzystano kart do głosowania;Sejm - Liczba wyborców, którym wydano karty do głosowania;Sejm - Liczba wyborców głosujących przez pełnomocnika;Sejm - Liczba wyborców głosujących na podstawie zaświadczenia;Sejm - Liczba wyborców, którym wysłano pakiety wyborcze;Sejm - Liczba otrzymanych kopert zwrotnych;Sejm - w których nie było oświadczenia;Sejm - w których oświadczenie nie było podpisane;Sejm - w których nie było koperty na karty do głosowania;Sejm - w których znajdowała się niezaklejona koperta;Sejm - Liczba kopert na kartę do głosowania wrzuconych do urny;Sejm - Liczba kart wyjętych z urny;Sejm - w tym liczba kart wyjętych z kopert;Sejm - Liczba kart nieważnych;Sejm - Liczba kart ważnych;Sejm - Liczba głosów nieważnych;Sejm - w tym z powodu postawienia znaku X obok nazwiska dwóch lub większej liczby kandydatów z różnych list;Sejm - b w tym z powodu niepostawienia znaku X obok nazwiska żadnego kandydataz którejkolwiek z list;Sejm - w tym z powodu postawienia znaku X wyłącznie obok nazwiska kandydata z listy, której rejestracja została unieważniona;Sejm - Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;KW Prawo i Sprawiedliwość;Mirosława Agnieszka STACHOWIAK-RÓŻECKA;Piotr Łukasz BABIARZ;Jacek ŚWIAT;Beata Agnieszka KEMPA;Przemysław Maksymilian CZARNECKI;Andrzej Stanisław JAROCH;Zdzisław Ireneusz BREZDEŃ;Agnieszka Anna SOIN;Łukasz Tadeusz CIOŁEK;Mariusz Orion JĘDRYSEK;Małgorzata Maria CALIŃSKA-MAYER;Aleksander ZIÓŁKOWSKI;Sławomir Andrzej WĘGRZYNOWICZ;Rafał Janusz CZEPIL;Wojciech Stanisław BARTNIK;Jacek Józef AUGUSTYN;Dariusz Krystian GRECH;Małgorzata Maria ZIOŁKOWSKA-CIESIELSKA;Karolina Marta MROZOWSKA;Mirosław Józef STANISŁAWSKI;Piotr Michał CHMURZYŃSKI;Elżbieta Maria PATER;Renata POPŁAWSKA;Tomasz MAŁEK;Barbara Maria DOBRZAŃSKA-BUCZEK;Maria Zdzisława ZYGMANIAK-LESIAK;Daniel Paweł USZYŃSKI;Magdalena Ewa SZYMCZUK;Razem KW Prawo i Sprawiedliwość;KW Platforma Obywatelska RP;Alicja Paulina CHYBICKA;Jacek PROTASIEWICZ;Aldona Janina MŁYŃCZAK;Michał JAROS;Irena Teresa KRZYSZKIEWICZ;Sławomir Jan PIECHOTA;Marek ŁAPIŃSKI;Ewa Wanda WOLAK;Maciej Jerzy ZIELIŃSKI;Ryszard LECH;Jarosław CHARŁAMPOWICZ;Roman Bronisław KACZOR;Mateusz Damian ŻAK;Bogusław KRASUCKI;Anna Maria HORODYSKA;Maria DOMARADZKA;Marek Zenon LARYŚ;Sławomir PYTEL;Agnieszka ZAKĘŚ;Helena Monika KOSZTYŁO-KOBIEC;Marek Stanisław WARGOCKI;Renata Grażyna SIKORA;Anna Katarzyna MARCHEWKA;Sebastian LELAS;Małgorzata Adriana JAKUBCZYK-RYDLICKA;Krzysztof MICKIEWICZ;Michał Marian GOŁĄB;Aleksander Marek SKORUPA;Razem KW Platforma Obywatelska RP;KW Razem;Roland Jerzy ZARZYCKI;Marzena Anna GABRYK;Iwo Piotr AUGUSTYŃSKI;Katarzyna Dominika WIELICZKO;Matthew Aaron LA FONTAINE;Izabela Ewa RUTKOWSKA-DOBOSZ;Wojciech Jan BROWARNY;Anna Maria STANIOROWSKA;Paweł DEMBOWSKI;Agata Maria KRESKA;Bartosz Jan UNIEJEWSKI;Katarzyna Paulina PASTUSZKA;Makary Stefan GOŁOSZ;Gabriela PIENIAS;Michał SZNAJDER;Barbara BAGNOWSKA;Bogdan Marek KOSTUREK;Aleksandra Zofia STANIOROWSKA;Tomasz Michał STEREŃCZAK;Marta SZUMIELEWICZ;Razem KW Razem;KW KORWiN;Henryk Bronisław NOWAKOWSKI;Robert Sebastian GRZECHNIK;Artur Piotr BALCZUN;Karolina LANGE;Klaudiusz Gracjan LIPIŃSKI;Mariusz Roman PIGŁOWSKI;Paulina MATUSZEWSKA;Krzysztof Sławomir WIŚNIEWSKI;Ewa Anna KAWICKA;Maciej IWASZKIEWICZ;Sabina Maria GRZYB;Justyna POŚWIATOWSKA;Tomasz Robert GRELICH;Monika Anna OŁPIŃSKA-BIERSKA;Adrian MODRAS;Michał Maciej ŚMIESZKOWSKI;Tomasz Witold  SIEBYŁA;Iwona Dorota MAJCHRZAK;Marcin Piotr DUDEK;Marzena Magdalena LESZCZYŃSKA;Ilona Alicja GĘBKA;Dariusz Stanisław LADRA;Alicja Barbara PUCHALSKA;Karolina GOŚCINIAK;Krzysztof Michał KAWA;Paweł Filip HENIEC;Tomasz Zygmunt BUKATA;Piotr Tomasz DOŁĘGA;Razem KW KORWiN;Komitet Wyborczy PSL;Ewa Maria MAŃKOWSKA;Tomasz PILAWKA;Joanna Barbara BRONOWICKA;Henryk Ksawery GERINGER DE OEDENBERG;Ryszard BORYS;Robert Grzegorz LEWANDOWSKI;Jan SOCHA;Jowita Agata TOMASZEWSKA;Barbara SZCZERBA;Andrzej Stanisław KOZDROWICKI;Zbigniew DOBRZAŃSKI;Genowefa ULMAN;Adam ORYLSKI;Teresa Stanisława OLKIEWICZ;Katarzyna GURDAK;Barbara Maria KWIECIEŃ;Teresa Łucja JAWORSKA;Katarzyna CZYŻYCKA;Aneta KUŹNIK;Piotr Grzegorz SURDYKA;Andrzej DRAPIEWSKI;Grażyna KRAJEWSKA;Krzysztof Józef STACHURSKI;Urszula Agnieszka BARTOSZEWICZ;Ewa Maria GALIK;Rafał Andrzej KUBACKI;Hieronim Stanisław KURYŚ;Razem Komitet Wyborczy PSL;KKW Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni;Małgorzata Elżbieta TRACZ;Andrzej Dariusz DOŁECKI;Dawid Jan MIROWSKI;Joanna Elżbieta KRUK-GRĘZIAK;Bartłomiej Zygmunt CIĄŻYŃSKI;Stanisław WICHA;Jacek TABISZ;Anna Zofia RUSIN;Konrad Krzysztof RYCHLEWSKI;Jarosław Michał MILIAN;Henryk STACHEL;Łukasz Szymon KRZYSZTOFCZYK;Marzenna Maria KARKOSZKA;Eugeniusz Wawrzyniec OPYD;Michał Tadeusz KARAŚ;Olga Agnieszka LUDWICZAK;Maria Teresa BANACH;Piotr Paweł KLUZ;Henryk MICHAŁOWSKI;Paweł Jan GÓRNY;Adrian Wiktor WĄSIK;Aleksandra PADIASEK;Joanna Ewa URYN;Joanna Marta KOWALSKA;Grzegorz Piotr MAKOWSKI;Jacek Edward MAKÓWKA;Joanna Maria LEBIEDZIŃSKA;Czesław CYRUL;Razem KKW Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni;KWW „Kukiz'15”;Kornel Andrzej MORAWIECKI;Edyta Monika KUBIK;Waldemar BEDNARZ;Joanna Barbara GĘBALA;Leszek GORSKI;Maciej Bartłomiej LISOWSKI;Tomasz OSIELENIEC;Mariola Zofia KWIATKOWSKA;Zbigniew Gabriel RUDNIK;Rafał Marcin MERSKI;Arkadiusz CHWAŚCIK;Jan Lech SKOWERA;Małgorzata PORĘBSKA;Adam GRABOWSKI;Łukasz Sebastian OLEJNICZAK;Agata ŁADOŃSKA;Dariusz Czesław DUDA;Jolanta Janina POMYKAJ;Jakub OSTROPOLSKI;Halszka Beata BIELECKA;Ewa RYŻANOWSKA;Witold Jan STUDNIARCZYK;Selena Ewa ŻABOWSKA;Marcin Łukasz MARKOWSKI;Patrycja SZYMAŃSKA;Piotr Mieczysław GÓRA;Alicja Barbara GRZYMALSKA;Razem KWW „Kukiz'15”;KW Nowoczesna Ryszarda Petru;Krzysztof MIESZKOWSKI;Joanna Wiktoria AUGUSTYNOWSKA;Michał Jakub GÓRSKI;Damian Wojciech DUDAŁA;Mariusz Robert BUTLER;Klaudia Krystyna JACHIRA;Mirosław Janusz WACŁAWCZYK;Jolanta DONAJ;Andrzej Piotr WAŚKÓW;Paulina Stefania CAŁKO;Sławomir Maciej SOBIERAJ;Ewa Maria FRANKIEWICZ;Piotr Paweł LASKA;Karolina Irena JACHYMCZYK;Adam KAŹMIERCZAK;Karolina Paula  TRZECIAK-WACH;Janusz Paweł KUCHARSKI;Agnieszka Beata CZERKAWSKA;Rafał Marcin SROKA;Agnieszka KUBIT;Jarosław Dariusz FIRLIT;Ewa Maria GÓRSKA;Wojciech SITARSKI;Agnieszka Jolanta SZACHIDEWICZ;Szymon Olgierd SORÓWKA;Agata Barbara SZLENK-ĆWIĄKAŁA;Krzysztof Piotr SIEKIERSKI;Piotr Antoni ZWOŹDZIAK;Razem KW Nowoczesna Ryszarda Petru;KWW Zbigniewa Stonogi;Kamil Krzysztof CAŁEK;Michał Maksymilian STEĆ;Jacek Zdzisław PAWLUĆ;Katarzyna BURZYŃSKA;Maciej Wojciech WOJCIECHOWSKI;Paweł LEŚNIAK;Marlena JAROSZ;Michał SZELEWICZ;Marcin Michał SEWERA;Łukasz Eugeniusz MIZERA;Izabela Emilia GROMADZKA;Bartłomiej Paweł GAWLIK;Krzysztof Filip KULCZYCKI;Łukasz Karol PARZYBÓT;Izabela RUDNICKA;Paulina Ewelina STEFKO;Marta BRZYSKA;Razem KWW Zbigniewa Stonogi;KWW Grzegorza Brauna „Szczęść Boże!”;Tadeusz Kazimierz MARCZAK;Robert Jarosław BOGUSŁAWSKI;Jolanta Dorota DUMNICKA;Marek Andrzej NATUSIEWICZ;Krzysztof Józef SZOKALSKI;Janusz DZIELENDZIAK;Paweł Łukasz DENGLER;Ryszard Franciszek BĄK;Dorota Marzena ŚWIĘTA;Paweł TAMA;Bartosz Piotr GRANOS;Igor Krzysztof MIAZEK;Karolina SZULC;Czesław Tadeusz WIERZBICKI;Małgorzata Maria ŁABĘDZKA;Jolanta Alicja BROSZCZAKOWSKA;Ewa BARTKOWIAK;Artur Stanisław KAZIMIEROWICZ;Patryk Krzysztof SOCHAŃSKI;Bartosz Jan ROJEK;Razem KWW Grzegorza Brauna „Szczęść Boże!”
6e3a-ccbc-09f8-3141-0d54-3708-120b-41e8;m. Wrocław;026401;Szkoła Podstawowa nr 107                                      ;62;2065;1550;514;1036;0;32;0;0;0;0;0;0;0;1036;0;0;1036;26;9;15;0;1010;312;114;15;37;59;12;8;0;7;2;32;3;0;0;2;3;1;0;1;0;1;2;1;0;2;3;4;0;3;312;284;128;77;14;17;0;7;0;10;9;2;10;0;0;0;1;0;0;1;0;0;1;2;1;0;0;2;0;2;284;47;20;9;2;4;4;1;2;0;0;1;0;0;0;0;1;2;0;1;0;0;47;80;32;2;3;9;0;1;10;5;1;2;1;0;0;0;0;4;0;0;1;0;0;1;0;1;2;0;0;5;80;12;3;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;12;55;37;2;2;2;4;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;55;103;61;8;6;3;2;2;1;1;1;1;0;4;2;1;1;1;1;0;2;2;1;2;0;0;0;0;0;103;107;41;16;12;3;1;1;1;0;3;0;0;1;5;3;0;0;0;2;0;1;0;8;2;0;0;0;1;6;107;8;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
de8d-b50d-9ebb-72a3-cd2b-d70a-6756-3284;m. Wrocław;026401;"Przedszkole nr 74 ""Mały Piekarczyk""                     ";63;1833;1350;331;1019;1;19;0;0;0;0;0;0;0;1019;0;0;1019;6;2;3;0;1013;307;91;24;35;69;14;4;2;8;2;28;4;1;1;8;2;2;1;0;1;0;1;1;2;1;0;2;0;3;307;305;164;52;5;16;1;28;1;5;7;2;9;1;3;0;2;1;0;0;1;0;0;1;2;0;0;1;0;3;305;54;38;1;5;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;2;54;62;32;2;1;11;0;0;7;0;0;2;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;62;16;11;0;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;52;18;4;5;2;1;0;2;4;0;0;0;3;1;0;1;2;0;0;0;1;0;0;1;0;0;0;2;5;52;100;60;3;12;4;2;2;0;0;1;1;1;1;1;3;3;0;1;0;0;0;1;0;0;3;0;0;1;100;102;47;16;9;2;2;1;1;0;1;2;3;2;1;2;1;2;0;1;3;0;0;1;1;0;0;1;1;2;102;9;5;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;9;6;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6
d1e3-7bdf-722b-a44a-620c-57e7-9648-8418;m. Wrocław;026401;Przedszkole nr 109                                      ;64;1935;1400;253;1147;1;33;0;0;0;0;0;0;0;1147;0;0;1147;11;8;3;0;1136;271;83;10;40;57;7;11;1;6;1;17;6;2;3;5;2;0;1;1;0;0;5;0;0;7;0;2;0;4;271;362;180;70;10;25;0;31;0;10;11;0;6;2;3;0;2;1;0;0;0;0;2;0;2;0;3;2;0;2;362;64;32;9;5;0;2;1;3;1;0;0;2;0;0;0;0;0;0;2;0;7;64;95;54;1;1;7;0;4;7;0;1;2;1;0;1;0;0;2;1;0;2;1;2;0;1;1;0;0;0;6;95;16;5;0;2;2;1;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;16;62;31;1;2;1;0;0;1;6;1;0;1;0;4;0;2;0;0;3;3;0;0;2;0;1;0;0;1;2;62;104;73;9;10;1;0;0;1;0;0;1;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0;1;3;104;154;66;32;16;3;3;0;0;1;1;3;3;1;2;1;2;3;0;1;1;2;0;5;0;0;0;0;2;6;154;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
a643-3d15-6ba1-fcbd-f94e-ebcd-7c11-71f9;m. Wrocław;026401;Dolnośląski Oddział Okręgowy Polskiego Czerwonego Krzyża;65;1792;1300;196;1104;3;32;0;0;0;0;0;0;0;1104;0;0;1104;15;6;5;0;1089;318;90;25;60;44;11;8;2;13;2;35;11;2;1;3;3;0;0;2;0;0;2;1;0;1;1;0;1;0;318;366;177;50;6;18;1;68;0;10;4;0;12;0;1;0;4;0;0;1;3;0;3;0;2;0;2;0;0;4;366;55;25;2;4;1;8;4;1;0;1;3;0;1;1;0;0;0;2;0;0;2;55;85;42;6;0;3;3;0;11;0;2;3;0;0;0;0;1;1;2;0;0;0;1;0;1;1;0;0;0;8;85;7;2;0;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;64;38;3;1;0;0;0;3;2;0;0;1;0;0;0;0;2;1;0;0;1;0;0;1;2;2;0;0;7;64;75;44;6;7;1;1;0;2;1;0;1;1;1;0;1;1;0;2;1;1;0;0;1;0;2;1;0;0;75;117;59;20;12;1;0;1;1;1;1;0;1;1;4;0;0;1;1;2;0;2;0;2;0;0;0;1;1;5;117;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30f5-76d4-a517-8f1b-6b78-7bbe-aeb2-53dc;m. Wrocław;026401;Rada Osiedla Plac Grunwaldzki;66;1806;1300;358;942;0;15;0;0;0;0;0;0;0;942;0;0;942;16;8;8;0;926;311;103;16;38;58;13;10;0;11;1;32;8;1;2;7;1;0;1;0;1;0;1;0;1;2;1;0;0;3;311;235;106;56;5;26;0;9;3;7;6;0;4;0;0;0;4;0;0;2;0;0;1;2;1;0;0;3;0;0;235;40;19;4;1;2;3;5;2;0;0;1;0;1;0;0;1;0;0;0;0;1;40;78;38;2;2;2;2;2;8;0;0;2;0;2;2;0;0;0;1;1;4;1;3;0;0;0;2;1;0;3;78;7;2;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;7;51;31;3;0;0;0;1;2;1;1;0;1;0;0;0;0;3;0;1;1;0;0;1;0;1;1;0;0;3;51;105;72;7;4;3;4;1;1;0;1;0;2;0;0;1;1;0;1;1;2;0;1;0;0;0;2;0;1;105;93;41;18;10;0;1;4;1;2;0;0;0;1;0;1;1;2;1;3;2;1;0;1;0;0;0;0;1;2;93;5;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6695-ed87-7cd0-b85d-0ca9-50ab-448e-7294;m. Wrocław;026401;Gimnazjum nr 13;67;2208;1547;251;1296;0;58;0;0;0;0;0;0;0;1292;0;0;1292;23;12;11;0;1269;417;118;23;80;62;24;9;0;14;3;52;4;0;4;7;1;0;2;2;0;0;1;1;1;2;0;1;1;5;417;365;188;64;13;21;1;19;0;14;17;0;7;1;5;1;3;0;0;0;0;0;0;2;3;0;1;1;0;4;365;58;26;5;3;4;5;1;3;0;0;3;0;0;3;0;1;0;1;0;0;3;58;116;53;9;2;9;2;0;18;2;0;1;0;2;1;0;0;0;1;1;5;0;0;0;0;1;0;0;2;7;116;9;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;68;38;4;4;1;0;0;2;4;0;1;0;1;2;0;1;0;0;0;0;1;0;1;0;2;0;0;0;6;68;101;59;6;14;2;2;3;1;1;2;0;2;1;0;1;0;0;0;0;2;1;0;0;1;0;2;0;1;101;119;52;26;11;4;2;3;1;1;1;3;0;3;1;2;0;4;0;1;1;0;0;0;0;0;0;0;1;2;119;10;4;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;10;6;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;6
25e1-e768-80a4-6360-b203-e713-4dab-4505;m. Wrocław;026401;Szkoła Podstawowa nr 12;68;2120;1523;276;1247;0;67;2;0;0;0;0;0;0;1247;0;0;1247;28;16;12;0;1219;378;119;16;56;76;24;9;2;4;2;36;12;1;0;2;5;0;1;0;1;2;0;1;2;3;0;1;1;2;378;352;185;76;13;22;0;16;6;6;4;2;6;0;3;0;2;0;0;0;1;1;0;0;2;0;0;0;1;6;352;64;33;3;6;1;6;3;2;1;2;2;0;0;0;1;2;0;0;0;0;2;64;112;42;2;2;6;3;0;36;1;2;0;0;0;1;0;1;0;4;1;0;0;1;0;0;0;0;0;0;10;112;12;1;1;1;2;0;0;2;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;12;64;32;5;0;2;2;1;2;4;1;0;0;0;0;0;3;1;1;0;1;1;3;0;0;0;0;0;1;4;64;95;61;2;16;2;2;1;0;1;0;0;0;1;4;0;0;0;1;0;0;0;0;0;0;0;1;2;1;95;124;51;21;14;5;1;1;3;0;2;1;0;1;2;0;2;0;3;0;2;2;0;2;0;0;0;1;0;10;124;13;7;0;1;1;0;0;0;0;1;0;0;2;1;0;0;0;0;13;5;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5
d7e4-1282-a346-0ca0-377a-a419-7199-f90c;m. Wrocław;026401;Szkoła Podstawowa nr 12 ;69;1992;1450;274;1176;0;16;3;3;0;0;0;0;3;1179;3;0;1179;14;8;6;0;1165;309;94;19;52;41;21;7;1;4;4;39;9;0;0;2;1;0;0;2;1;0;1;1;0;4;0;1;0;5;309;399;191;77;14;31;3;29;1;7;12;1;8;0;6;0;0;2;0;0;4;0;0;0;5;1;1;3;1;2;399;55;30;9;2;0;0;2;2;2;1;1;0;0;1;0;0;0;0;2;0;3;55;92;45;5;1;7;2;1;8;0;1;4;1;0;1;0;1;3;1;0;1;0;0;0;0;0;1;0;0;9;92;10;5;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;38;20;1;2;2;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;5;38;108;70;7;13;0;1;1;1;0;0;0;1;1;3;0;0;0;2;2;0;0;2;0;0;1;2;0;1;108;147;60;25;13;7;2;2;3;0;0;1;1;4;2;0;1;1;1;0;1;0;0;1;0;3;2;1;6;10;147;5;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
9160-201d-273f-f6c1-8523-c125-a3d8-6277;m. Wrocław;026401;"Dom Studencki ""Parawanowiec""";70;1894;1300;125;1175;0;69;1;1;0;0;0;0;1;1176;1;0;1176;20;9;11;0;1156;323;112;19;59;35;14;7;0;8;0;37;11;1;2;2;0;0;1;1;2;0;1;0;0;6;0;0;1;4;323;322;167;52;11;18;0;33;3;7;7;0;10;0;2;0;2;0;0;1;1;0;0;1;3;2;0;1;0;1;322;52;25;4;2;1;1;2;4;0;2;0;3;1;1;0;2;0;0;0;0;4;52;129;55;9;1;14;0;0;30;1;0;3;1;0;1;0;0;2;0;0;1;1;0;0;0;4;0;0;2;4;129;8;2;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;8;71;30;8;5;4;2;0;0;1;2;0;1;0;1;0;2;1;3;0;1;1;3;0;0;1;1;0;2;2;71;116;70;6;7;2;3;1;0;2;0;0;4;1;2;0;2;0;2;0;2;3;4;3;0;1;0;0;1;116;125;54;26;16;2;1;2;4;3;1;2;1;1;0;0;1;1;0;0;2;2;0;1;1;1;1;0;1;1;125;7;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
15db-572b-d26b-d169-6906-794e-8f1c-52a5;m. Wrocław;026401;"Dom Studencki ""Dwudziestolatka"" ";71;2093;1499;419;1080;1;57;5;5;0;0;0;0;5;1085;5;0;1085;10;6;4;0;1075;358;122;25;43;59;30;15;0;7;1;22;13;0;2;0;1;1;0;1;2;1;0;0;0;6;0;1;0;6;358;291;139;48;13;20;3;25;1;6;8;1;4;1;4;2;1;1;0;0;0;0;0;4;3;0;1;1;2;3;291;47;24;5;3;1;3;1;2;1;0;0;1;1;0;0;1;0;0;0;1;3;47;106;43;7;0;3;0;4;18;0;0;1;0;0;2;2;0;1;2;1;1;3;0;1;2;2;1;0;0;12;106;10;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;10;45;22;2;0;3;0;1;1;2;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;4;45;102;67;7;4;3;2;4;2;0;0;1;1;1;4;0;0;0;0;0;1;2;0;0;0;2;0;0;1;102;105;54;17;9;3;2;1;2;0;0;1;2;1;1;1;0;0;0;1;2;0;3;1;1;0;0;1;0;2;105;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;7
fb73-e07b-252b-ea27-f3cd-be79-2cda-ea79;m. Wrocław;026401;Szkoła Podstawowa nr 36                                     ;72;1560;1297;183;1112;0;22;0;0;0;0;0;0;0;1110;0;0;1110;9;2;7;0;1101;316;101;15;35;47;9;17;1;7;0;51;7;0;8;2;1;0;2;0;1;1;0;1;1;4;1;0;1;3;316;339;175;52;13;22;0;17;1;15;8;1;12;0;2;0;3;1;0;0;2;0;1;0;5;1;0;1;0;7;339;31;17;2;1;3;0;1;0;2;2;0;0;0;0;0;0;0;0;1;0;2;31;106;63;9;3;4;0;0;7;1;1;3;2;1;1;0;1;0;0;0;2;0;0;0;2;1;1;1;0;3;106;9;4;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;45;26;5;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0;2;3;45;83;51;4;18;2;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;83;169;94;18;22;1;3;2;0;3;1;1;1;3;2;2;1;1;0;2;1;2;0;2;0;0;0;0;0;7;169;3;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3faa-c808-c1c7-cb1a-935e-6c95-b36b-e412;m. Wrocław;026401;Szkoła Podstawowa nr 36;73;1222;898;83;815;1;33;0;0;0;0;0;0;0;815;0;0;815;1;0;0;0;814;200;63;5;32;22;10;4;1;7;0;31;9;1;0;7;3;0;0;0;1;1;0;1;0;1;1;0;0;0;200;309;160;60;9;13;4;10;3;13;8;2;13;0;1;1;0;0;0;2;0;0;0;1;1;0;0;0;1;7;309;27;16;2;1;2;1;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;27;53;32;1;1;4;1;0;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;53;7;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;35;15;3;2;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;35;71;29;1;30;2;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;2;1;0;0;1;71;109;51;16;17;0;6;1;0;1;3;0;1;4;2;0;0;0;1;1;0;1;0;0;0;0;0;0;0;4;109;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
fd35-0df9-050f-a926-2606-597d-afa4-7769;m. Wrocław;026401;Zespół Szkół nr 22;74;585;450;64;386;1;19;0;0;0;0;0;0;0;386;0;0;386;4;4;0;0;382;108;31;5;19;9;4;5;0;0;2;17;5;0;0;1;0;1;1;0;3;1;0;1;0;1;0;0;0;2;108;131;65;27;2;7;1;9;1;7;3;0;5;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;131;16;4;3;1;1;3;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;16;24;16;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;24;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;11;3;2;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;32;17;1;7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;32;55;18;21;7;1;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;2;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
